po_id,order_date,supplier_id,product_id,warehouse_id,ordered_qty,received_qty,unit_cost,freight_cost,promised_date,actual_delivery_date,defect_qty
PO014888,2024-12-19,S022,P0086,W01,37,35,176.87,205.95,2024-12-29,2024-12-26,0
PO014889,2024-01-30,S016,P0097,W02,211,202,132.18,2080.26,2024-02-14,2024-02-11,1
PO014890,2024-07-09,S005,P0002,W04,175,168,198.63,1513.81,2024-07-29,2024-07-29,3
PO014891,2025-08-03,S008,P0099,W02,98,96,122.77,358.91,2025-08-12,2025-08-09,0
PO014892,2025-08-02,S005,P0018,W04,209,205,144.14,584.46,2025-08-22,2025-08-27,6
PO014893,2024-08-17,S015,P0001,W04,23,23,437.34,159.5,2024-09-03,2024-09-02,0
PO014894,2024-05-23,S018,P0012,W02,204,198,620.16,4008.08,2024-06-08,2024-06-07,5
PO014895,2024-08-01,S018,P0007,W01,193,185,722.53,6940.91,2024-08-17,2024-08-19,1
PO014896,2024-06-26,S019,P0041,W03,105,101,786.37,3921.54,2024-07-03,2024-07-03,1
PO014897,2025-06-25,S018,P0101,W02,158,154,662.0,3178.44,2025-07-11,2025-07-12,2
PO014898,2025-09-07,S023,P0082,W01,66,65,234.99,305.29,2025-09-26,2025-09-27,1
PO014899,2024-02-04,S023,P0054,W02,212,203,43.24,253.18,2024-02-23,2024-02-20,4
PO014900,2025-06-25,S007,P0114,W03,109,106,908.2,4853.16,2025-07-16,2025-07-13,0
PO014901,2025-07-04,S008,P0059,W02,51,49,306.74,253.07,2025-07-13,2025-07-10,1
PO014902,2025-03-24,S002,P0011,W02,27,26,558.22,350.38,2025-04-04,2025-04-01,0
PO014903,2025-09-28,S007,P0003,W03,155,150,296.21,2817.86,2025-10-19,2025-10-16,5
PO014904,2024-01-29,S013,P0061,W01,207,204,282.04,961.94,2024-02-14,2024-02-11,4
PO014905,2025-05-26,S017,P0027,W02,153,153,910.96,6744.65,2025-06-28,2025-07-11,7
PO014906,2024-04-03,S022,P0045,W01,149,148,110.28,1064.81,2024-04-13,2024-04-10,0
PO014907,2025-10-17,S015,P0038,W02,174,170,498.47,4610.96,2025-11-03,2025-11-11,2
PO014908,2024-12-31,S025,P0048,W02,66,63,629.18,2347.91,2025-01-26,2025-01-28,1
PO014909,2024-03-07,S014,P0116,W02,77,77,879.17,1551.75,2024-04-10,2024-04-07,2
PO014910,2025-06-29,S022,P0009,W02,168,165,415.03,1254.44,2025-07-09,2025-07-12,1
PO014911,2025-07-01,S021,P0014,W03,144,140,399.69,2757.0,2025-07-30,2025-08-02,2
PO014912,2024-12-05,S013,P0035,W02,57,56,454.03,1618.71,2024-12-21,2024-12-18,4
PO014913,2024-08-14,S022,P0090,W03,17,17,300.32,316.93,2024-08-24,2024-08-25,0
PO014914,2024-01-13,,P0031,W03,166,160,466.43,1450.75,2024-01-23,2024-01-28,0
PO014915,2025-10-25,S008,P0030,W03,189,176,85.93,253.29,2025-11-03,2025-10-31,0
PO014916,2024-05-14,S006,P0087,W01,91,86,572.62,1126.92,2024-05-20,2024-05-17,0
PO014917,2025-09-08,S004,P0073,W02,183,179,496.76,6697.57,2025-09-27,2025-10-08,1
PO014918,2025-03-06,S024,P0078,W04,190,185,96.99,454.63,2025-03-15,2025-03-12,3
PO014919,2025-05-15,S012,P0080,W03,155,151,255.24,790.44,2025-06-12,2025-06-17,2
PO014920,2025-05-22,S015,P0077,W01,217,213,359.99,3668.0,2025-06-08,2025-06-10,1
PO014921,2025-09-19,S007,P0067,W01,214,211,417.86,6431.6,2025-10-10,2025-10-12,2
PO014922,2024-01-25,S010,P0063,W02,73,72,249.12,638.94,2024-02-20,2024-02-23,1
PO014923,2025-12-25,S011,P0093,W02,198,194,479.7,3334.79,2026-01-27,2026-01-24,3
PO014924,2024-02-01,S015,P0042,W01,123,123,852.18,7525.82,2024-02-18,2024-02-15,1
PO014925,2025-12-31,S005,P0039,W01,87,85,421.45,2030.58,2026-01-20,2026-01-29,0
PO014926,2024-07-10,S020,P0030,W02,56,53,85.93,88.72,2024-07-29,2024-07-26,0
PO014927,2025-09-10,S010,P0100,W02,153,152,484.96,3543.49,2025-10-06,2025-10-09,0
PO014928,2024-03-02,S007,P0002,W03,177,168,198.63,748.09,2024-03-23,2024-03-20,4
PO014929,2024-12-02,S001,P0026,W04,48,45,29.48,91.22,2024-12-30,2024-12-27,0
PO014930,2025-01-31,S003,P0018,W01,110,107,144.14,891.44,2025-02-16,2025-02-13,1
PO014931,2025-11-28,S007,P0045,W01,196,192,110.28,1023.66,2025-12-19,2025-12-21,2
PO014932,2024-03-31,S019,P0027,W02,216,212,910.96,12596.03,2024-04-07,2024-04-11,4
PO014933,2024-01-27,S022,P0061,W02,99,95,282.04,765.36,2024-02-06,2024-02-06,2
PO014934,2025-04-18,S024,P0118,W01,195,190,531.0,5245.41,2025-04-27,2025-04-26,4
PO014935,2024-02-05,S008,P0052,W01,188,186,870.88,5007.1,2024-02-14,2024-02-11,3
PO014936,2025-07-22,S016,P0117,W01,63,62,31.42,49.63,2025-08-06,2025-08-04,1
PO014937,2024-01-29,S007,P0038,W04,102,99,498.47,953.55,2024-02-19,2024-02-17,4
PO014938,2025-12-10,S004,P0093,W04,30,30,479.7,1070.25,2025-12-29,2026-01-02,0
PO014939,2025-01-24,S014,P0017,W03,6,6,318.73,42.22,2025-02-27,2025-02-27,0
PO014940,2025-11-24,S017,P0074,W01,138,134,305.61,2596.09,2025-12-27,2026-01-01,9
PO014941,2024-04-02,S020,P0091,W03,5,5,740.32,209.64,2024-04-21,2024-04-18,0
PO014942,2024-07-18,S003,P0081,W03,73,72,890.48,3758.54,2024-08-03,2024-08-04,3
PO014943,2024-11-28,S019,P0113,W01,42,42,632.42,1038.04,2024-12-05,2024-12-13,1
PO014944,2024-01-22,S008,P0073,W02,59,58,496.76,1168.32,2024-01-31,2024-02-05,1
PO014945,2024-03-16,S007,P0071,W04,56,55,847.13,1735.94,2024-04-06,2024-04-03,0
PO014946,2024-08-28,S001,P0078,W01,122,119,96.99,243.53,2024-09-25,2024-09-25,3
PO014947,2025-06-22,S006,P0043,W01,171,166,140.11,409.12,2025-06-28,2025-06-29,2
PO014948,2025-06-01,S013,P0027,W03,120,117,910.96,4386.23,2025-06-17,2025-06-18,2
PO014949,2024-03-04,S005,P0109,W02,167,165,881.76,6481.98,2024-03-24,2024-03-22,2
PO014950,2024-02-13,S009,P0118,W03,120,117,531.0,1502.75,2024-03-12,2024-03-25,7
PO014951,2025-04-24,S014,P0112,W01,152,148,468.25,3375.81,2025-05-28,2025-05-25,2
PO014952,2024-09-19,S003,P0091,W02,68,68,740.32,1141.35,2024-10-05,2024-10-02,1
PO014953,2025-08-02,S022,P0027,W01,75,70,910.96,2302.23,2025-08-12,2025-08-11,1
PO014954,2024-08-05,S008,P0029,W02,38,38,745.34,871.56,2024-08-14,2024-08-11,1
PO014955,2024-09-22,S019,P0038,W01,116,116,498.47,2767.26,2024-09-29,2024-10-06,2
PO014956,2024-06-09,S017,P0062,W04,44,42,493.18,1246.62,2024-07-12,2024-07-16,2
PO014957,2024-07-13,S019,P0029,W02,139,134,745.34,3094.3,2024-07-20,2024-07-23,2
PO014958,2025-05-31,S008,P0095,W04,159,152,21.13,85.85,2025-06-09,2025-06-09,2
PO014959,2024-12-10,S005,P0011,W03,195,188,558.22,1755.46,2024-12-30,2024-12-27,4
PO014960,2025-04-26,S004,P0110,W01,105,105,382.52,1017.59,2025-05-15,2025-05-25,1
PO014961,2024-02-27,S006,P0055,W03,218,214,530.67,7286.22,2024-03-04,2024-03-01,3
PO014962,2025-01-26,S014,P0047,W03,105,104,272.92,1897.56,2025-03-01,2025-03-11,0
PO014963,2024-12-01,S016,P0055,W01,158,153,530.67,5514.37,2024-12-16,2024-12-13,1
PO014964,2025-10-27,S019,P0059,W02,215,208,306.74,3031.32,2025-11-03,2025-10-31,4
PO014965,2024-11-05,S025,P0067,W03,118,117,417.86,2612.16,2024-12-01,2024-11-28,3
PO014966,2024-03-16,S021,P0038,W02,202,194,498.47,3816.99,2024-04-14,2024-04-11,2
PO014967,2025-05-24,S009,P0037,W01,128,123,320.34,2339.23,2025-06-21,2025-07-01,5
PO014968,2024-04-19,S012,P0046,W01,18,18,641.25,852.43,2024-05-17,2024-05-14,1
PO014969,2025-10-26,S024,P0019,W02,111,110,105.41,384.98,2025-11-04,2025-11-06,3
PO014970,2024-10-07,S018,P0028,W01,176,170,462.33,1881.79,2024-10-23,2024-10-24,3
PO014971,2025-07-27,S011,P0051,W01,144,139,109.49,745.21,2025-08-29,2025-08-26,1
PO014972,2025-04-24,S021,P0004,W02,58,54,553.62,778.35,2025-05-23,2025-05-20,1
PO014973,2024-12-05,S004,P0051,W02,66,66,109.49,531.06,2024-12-24,2024-12-28,2
PO014974,2025-03-02,S017,P0050,W03,160,157,732.07,7045.63,2025-04-04,2025-04-15,6
PO014975,2024-05-13,S024,P0001,W03,176,173,437.34,3517.99,2024-05-22,2024-05-19,0
PO014976,2024-02-24,S014,P0057,W02,42,41,789.66,1847.41,2024-03-29,2024-03-30,2
PO014977,2025-07-14,S016,P0080,W01,102,98,255.24,913.08,2025-07-29,2025-07-26,1
PO014978,2025-12-01,S002,P0094,W01,36,36,143.55,299.77,2025-12-12,2025-12-12,1
PO014979,2025-09-22,S016,P0047,W01,68,67,272.92,657.86,2025-10-07,2025-10-07,0
PO014980,2024-08-11,S008,P0063,W02,206,200,249.12,3257.07,2024-08-20,2024-08-18,4
PO014981,2024-09-18,S025,P0010,W03,11,11,598.92,133.21,2024-10-14,2024-10-22,0
PO014982,2024-09-19,S008,P0040,W02,125,120,28.36,184.57,2024-09-28,2024-09-25,1
PO014983,2025-05-28,S008,P0080,W03,102,101,255.24,1316.49,2025-06-06,2025-06-03,2
PO014984,2025-03-31,S010,P0056,W02,80,76,357.41,492.35,2025-04-26,2025-05-04,3
PO014985,2025-08-05,S018,P0115,W01,198,192,277.83,1667.77,2025-08-21,2025-08-20,5
PO014986,2025-11-21,S024,P0096,W01,196,191,224.34,2056.52,2025-11-30,2025-11-30,0
PO014987,2024-10-13,S009,P0109,W02,9,8,881.76,190.39,2024-11-10,2024-11-30,0
PO014988,2025-04-29,S006,P0058,W02,67,66,769.37,1755.25,2025-05-05,2025-05-02,1
PO014989,2024-12-31,S020,P0010,W04,55,54,598.92,1080.5,2025-01-19,2025-01-18,1
PO014990,2025-11-28,S014,P0067,W01,18,18,417.86,164.68,2026-01-01,2025-12-29,1
PO014991,2024-09-15,S012,P0114,W04,113,110,908.2,3433.81,2024-10-13,2024-10-10,2
PO014992,2024-05-17,S025,P0021,W02,89,88,168.7,390.37,2024-06-12,2024-06-09,2
PO014993,2024-10-03,S013,P0116,W02,90,88,879.17,5001.49,2024-10-19,2024-10-19,2
PO014994,2025-03-28,S016,P0001,W02,157,157,437.34,2322.78,2025-04-12,2025-04-10,2
PO014995,2025-11-27,S025,P0074,W03,214,205,305.61,4378.88,2025-12-23,2025-12-23,2
PO014996,2025-08-28,S006,P0112,W01,147,146,468.25,3928.54,2025-09-03,2025-08-31,2
PO014997,2024-01-14,S023,P0026,W03,137,136,29.48,299.17,2024-02-02,2024-02-04,2
PO014998,2025-01-07,S025,P0033,W03,106,104,891.43,6702.61,2025-02-02,2025-01-30,1
PO014999,2024-04-26,S012,P0097,W02,91,88,132.18,753.27,2024-05-24,2024-06-04,1
PO015000,2024-09-21,S009,P0042,W03,114,111,852.18,5870.92,2024-10-19,2024-10-23,3
PO015001,2025-11-21,S005,P0079,W01,62,61,711.48,2388.32,2025-12-11,2025-12-08,0
PO015002,2025-12-20,S002,P0014,W01,118,114,399.69,1050.82,2025-12-31,2026-01-01,0
PO015003,2024-04-22,S025,P0081,W03,86,84,890.48,5606.71,2024-05-18,2024-05-15,2
PO015004,2024-04-13,S011,P0062,W04,85,82,493.18,966.59,2024-05-16,2024-05-20,1
PO015005,2025-05-24,S017,P0061,W04,191,184,282.04,2976.15,2025-06-26,2025-06-28,14
PO015006,2024-10-27,S007,P0089,W01,22,20,193.04,100.16,2024-11-17,2024-11-14,0
PO015007,2024-11-12,S009,P0054,W02,180,178,43.24,173.19,2024-12-10,2024-12-23,21
PO015008,2025-09-30,S021,P0083,W01,38,36,123.64,267.2,2025-10-29,2025-10-28,0
PO015009,2025-11-03,S017,P0052,W01,86,84,870.88,3437.87,2025-12-06,2025-12-16,6
PO015010,2025-10-20,S006,P0103,W03,160,157,196.19,1731.66,2025-10-26,2025-10-23,1
PO015011,2025-07-26,S001,P0067,W01,201,195,417.86,5341.56,2025-08-23,2025-08-26,2
PO015012,2025-12-17,S021,P0035,W01,179,174,454.03,1647.19,2026-01-15,2026-01-12,1
PO015013,2025-06-10,S003,P0106,W04,161,156,704.12,7540.58,2025-06-26,2025-06-23,2
PO015014,2025-10-08,S001,P0038,W03,90,87,498.47,888.28,2025-11-05,2025-11-07,1
PO015015,2025-01-30,S008,P0114,W02,82,78,908.2,5140.38,2025-02-08,2025-02-05,1
PO015016,2024-02-07,S024,P0116,W03,75,73,879.17,3598.68,2024-02-16,2024-02-13,2
PO015017,2025-08-19,S017,P0067,W01,184,178,417.86,3388.59,2025-09-21,2025-10-01,13
PO015018,2025-11-10,S002,P0055,W01,135,127,530.67,3066.11,2025-11-21,2025-11-19,0
PO015019,2024-08-16,S023,P0032,W01,18,17,470.25,137.37,2024-09-04,2024-09-01,0
PO015020,2024-11-08,S024,P0101,W01,9,9,662.0,225.59,2024-11-17,2024-11-15,0
PO015021,2025-02-22,S018,P0033,W04,31,31,891.43,598.64,2025-03-10,2025-03-09,2
PO015022,2025-04-21,S002,P0074,W03,127,124,305.61,2032.42,2025-05-02,2025-05-01,2
PO015023,2025-05-08,S001,P0097,W01,215,211,132.18,1635.57,2025-06-05,2025-06-02,5
PO015024,2024-10-15,S022,P0022,W01,105,101,879.46,6632.05,2024-10-25,2024-11-06,1
PO015025,2025-09-16,S021,P0021,W02,57,56,168.7,585.32,2025-10-15,2025-10-21,1
PO015026,2025-08-17,S021,P0115,W02,100,99,277.83,2034.94,2025-09-15,2025-09-12,0
PO015027,2025-11-19,S013,P0119,W02,157,155,605.2,2723.21,2025-12-05,2025-12-02,1
PO015028,2025-02-24,S015,P0039,W01,5,5,421.45,118.72,2025-03-13,2025-03-18,0
PO015029,2024-02-26,S005,P0028,W03,146,141,462.33,2055.61,2024-03-17,2024-03-20,2
PO015030,2025-09-10,S001,P0078,W02,207,202,96.99,503.77,2025-10-08,2025-10-13,5
PO015031,2024-02-28,S006,P0071,W01,205,200,847.13,7909.11,2024-03-05,2024-03-02,4
PO015032,2024-05-21,S016,P0031,W03,42,37,466.43,888.52,2024-06-05,2024-06-02,0
PO015033,2024-07-27,S011,P0026,W03,215,208,29.48,452.72,2024-08-29,2024-08-26,3
PO015034,2024-05-15,S016,P0070,W01,29,26,713.19,1078.58,2024-05-30,2024-05-29,0
PO015035,2025-06-13,S012,P0033,W01,106,99,891.43,3664.32,2025-07-11,2025-07-08,2
PO015036,2024-11-17,S014,P0065,W01,87,84,163.06,756.92,2024-12-21,2024-12-18,0
PO015037,2024-06-09,S024,P0083,W01,148,148,123.64,380.71,2024-06-18,2024-06-21,2
PO015038,2024-01-04,S016,P0032,W04,172,163,470.25,5634.75,2024-01-19,2024-01-16,0
PO015039,2024-06-07,S024,P0069,W03,136,132,847.96,3782.39,2024-06-16,2024-06-18,2
PO015040,2025-05-21,S025,P0119,W02,169,164,605.2,2829.04,2025-06-16,2025-06-13,3
PO015041,2025-08-03,S016,P0065,W02,216,211,163.06,1484.14,2025-08-18,2025-08-19,1
PO015042,2024-08-04,S025,P0017,W02,115,114,318.73,1730.66,2024-08-30,2024-08-27,0
PO015043,2024-02-23,S007,P0089,W01,129,127,193.04,1340.52,2024-03-15,2024-03-12,1
PO015044,2025-02-11,S014,P0054,W03,123,120,43.24,297.84,2025-03-17,2025-03-17,6
PO015045,2025-07-26,S002,P0086,W01,62,62,176.87,383.8,2025-08-06,2025-08-12,2
PO015046,2024-02-21,S003,P0004,W03,102,98,553.62,2985.58,2024-03-08,2024-03-08,1
PO015047,2025-08-04,S004,P0086,W01,125,122,176.87,637.14,2025-08-23,2025-08-30,3
PO015048,2024-05-04,S004,P0082,W01,-5,10,234.99,143.63,2024-05-23,2024-06-07,0
PO015049,2024-07-07,S011,P0001,W01,89,85,437.34,1728.69,2024-08-09,2024-08-06,0
PO015050,2025-03-31,S019,P0056,W02,64,63,357.41,585.32,2025-04-07,2025-04-04,1
PO015051,2024-02-07,S025,P0057,W01,148,145,789.66,3268.4,2024-03-04,2024-03-02,4
PO015052,2024-08-11,S025,P0068,W02,88,86,942.82,5510.09,2024-09-06,2024-09-06,0
PO015053,2024-04-11,S005,P0074,W01,34,34,305.61,762.74,2024-05-01,2024-04-28,1
PO015054,2024-06-05,S011,P0084,W01,124,120,790.91,6482.65,2024-07-08,2024-07-07,0
PO015055,2025-07-19,S011,P0110,W02,104,100,382.52,1993.8,2025-08-21,2025-08-18,1
PO015056,2024-06-16,S003,P0092,W03,146,143,923.46,2210.95,2024-07-02,2024-06-29,3
PO015057,2024-02-01,S001,P0038,W02,164,161,498.47,1418.06,2024-02-29,2024-02-26,2
PO015058,2024-06-06,S009,P0116,W03,217,208,879.17,8553.53,2024-07-04,2024-07-11,14
PO015059,2024-03-04,S022,P0058,W02,137,134,769.37,4669.75,2024-03-14,2024-03-11,1
PO015060,2025-03-31,S010,P0104,W01,114,113,765.49,6086.57,2025-04-26,2025-04-25,2
PO015061,2025-12-12,S010,P0059,W02,65,61,306.74,690.21,2026-01-07,2026-01-11,2
PO015062,2024-05-02,S025,P0039,W01,149,148,421.45,2239.1,2024-05-28,2024-06-02,1
PO015063,2025-06-16,S010,P0087,W04,93,90,572.62,2037.26,2025-07-12,2025-07-17,0
PO015064,2024-09-22,S018,P0088,W01,211,207,831.84,8279.42,2024-10-08,2024-10-06,0
PO015065,2024-02-22,S025,P0015,W02,152,145,47.2,300.85,2024-03-19,2024-03-29,2
PO015066,2025-05-17,S003,P0010,W01,64,64,598.92,2410.54,2025-06-02,2025-05-30,0
PO015067,2024-06-02,S013,P0091,W02,206,199,740.32,5912.28,2024-06-18,2024-06-15,3
PO015068,2025-01-10,S009,P0017,W01,102,94,318.73,2340.47,2025-02-07,2025-02-14,4
PO015069,2025-01-05,S003,P0056,W01,138,135,357.41,1494.79,2025-01-21,2025-01-23,6
PO015070,2025-03-12,S002,P0056,W01,160,157,357.41,2685.28,2025-03-23,2025-03-24,4
PO015071,2024-04-08,S017,P0053,W01,145,143,224.86,1331.16,2024-05-11,2024-05-08,8
PO015072,2024-07-02,S017,P0056,W02,126,123,357.41,1054.95,2024-08-04,2024-08-06,10
PO015073,2025-06-23,S015,P0115,W02,162,160,277.83,3322.79,2025-07-10,2025-07-12,5
PO015074,2025-11-12,S017,P0061,W01,197,189,282.04,3192.49,2025-12-15,2025-12-20,12
PO015075,2024-01-09,S018,P0105,W02,40,40,681.91,1164.04,2024-01-25,2024-01-22,0
PO015076,2024-10-29,S002,P0058,W01,126,122,769.37,2423.44,2024-11-09,2024-11-11,3
PO015077,2025-10-06,S001,P0057,W04,135,132,789.66,7204.19,2025-11-03,2025-11-05,1
PO015078,2024-07-28,S009,P0077,W03,203,198,359.99,2672.32,2024-08-25,2024-09-05,10
PO015079,2024-11-23,S015,P0029,W01,128,127,745.34,3219.31,2024-12-10,2024-12-16,2
PO015080,2025-10-23,S023,P0115,W02,36,35,277.83,159.99,2025-11-11,2025-11-14,0
PO015081,2025-12-09,S025,P0112,W02,168,161,468.25,5390.33,2026-01-04,2026-01-01,1
PO015082,2025-04-24,S021,P0021,W02,177,172,168.7,1254.9,2025-05-23,2025-05-24,3
PO015083,2025-05-22,S008,P0018,W02,185,182,144.14,1468.53,2025-05-31,2025-06-03,1
PO015084,2025-03-24,S015,P0043,W01,50,49,140.11,271.49,2025-04-10,2025-04-10,2
PO015085,2024-07-26,S003,P0023,W01,37,36,555.36,1512.6,2024-08-11,2024-08-15,1
PO015086,2025-10-10,S013,P0009,W02,15,15,415.03,160.25,2025-10-26,2025-10-27,0
PO015087,2024-01-25,S003,P0097,W01,97,96,132.18,860.9,2024-02-10,2024-02-07,0
PO015088,2024-02-12,S025,P0024,W01,29,29,334.75,510.18,2024-03-09,2024-03-06,0
PO015089,2025-03-15,S012,P0045,W02,169,165,110.28,1188.5,2025-04-12,2025-04-20,3
PO015090,2025-09-04,S019,P0119,W01,129,128,605.2,3227.91,2025-09-11,2025-09-08,0
PO015091,2025-08-18,S003,P0048,W01,72,70,629.18,1043.89,2025-09-03,2025-09-01,0
PO015092,2025-05-10,S024,P0005,W04,67,63,174.52,539.85,2025-05-19,2025-05-16,0
PO015093,2024-10-02,S014,P0030,W01,101,95,85.93,520.72,2024-11-05,2024-11-02,1
PO015094,2024-09-20,S002,P0026,W02,35,34,29.48,41.34,2024-10-01,2024-10-03,1
PO015095,2024-11-07,S010,P0067,W03,94,90,417.86,2490.71,2024-12-03,2024-12-05,3
PO015096,2024-07-06,S006,P0052,W02,140,136,870.88,8081.24,2024-07-12,2024-07-11,0
PO015097,2024-11-02,S002,P0010,W04,104,104,598.92,3966.23,2024-11-13,2024-11-10,0
PO015098,2024-03-17,S001,P0036,W01,109,107,259.49,1186.9,2024-04-14,2024-04-15,2
PO015099,2024-08-21,S018,P0057,W02,182,178,789.66,5370.04,2024-09-06,2024-09-03,0
PO015100,2025-11-18,S022,P0066,W01,86,83,50.31,188.6,2025-11-28,2025-11-30,1
PO015101,2025-05-31,S017,P0051,W01,31,31,109.49,122.03,2025-07-03,2025-07-17,2
PO015102,2024-04-13,S018,P0119,W04,120,116,605.2,1970.52,2024-04-29,2024-04-26,1
PO015103,2024-07-28,S001,P0059,W02,42,42,306.74,439.28,2024-08-25,2024-08-28,0
PO015104,2024-07-08,S005,P0085,W02,190,186,152.39,1289.21,2024-07-28,2024-08-07,2
PO015105,2024-07-24,S001,P0069,W02,38,38,847.96,1624.33,2024-08-21,2024-08-28,0
PO015106,2025-05-20,S025,P0049,W03,160,158,692.83,8208.68,2025-06-15,2025-06-17,2
PO015107,2025-10-16,S019,P0004,W01,102,96,553.62,3157.32,2025-10-23,2025-10-29,2
PO015108,2025-06-03,S024,P0082,W01,111,107,234.99,959.46,2025-06-12,2025-06-09,3
PO015109,2024-12-23,S023,P0104,W04,195,191,765.49,3513.31,2025-01-11,2025-01-12,3
PO015110,2024-04-27,S006,P0105,W02,181,176,681.91,8180.81,2024-05-03,2024-04-30,2
PO015111,2024-04-14,S013,P0096,W03,41,41,224.34,315.93,2024-04-30,2024-04-27,0
PO015112,2025-08-18,S017,P0028,W02,190,188,462.33,6282.79,2025-09-20,2025-10-02,12
PO015113,2025-05-10,S019,P0055,W01,74,74,530.67,1045.85,2025-05-17,2025-05-14,1
PO015114,2025-01-08,S017,P0087,W01,85,84,572.62,2266.51,2025-02-10,2025-02-08,2
PO015115,2025-02-25,S012,P0088,W04,183,177,831.84,8739.51,2025-03-25,2025-03-25,3
PO015116,2025-09-12,S001,P0074,W02,37,37,305.61,290.39,2025-10-10,2025-10-08,0
PO015117,2025-08-17,S024,P0006,W02,93,91,814.93,1688.63,2025-08-26,2025-08-27,4
PO015118,2024-03-04,S018,P0089,W01,29,28,193.04,192.77,2024-03-20,2024-03-17,0
PO015119,2024-10-15,S021,P0068,W01,126,119,942.82,8782.93,2024-11-13,2024-11-10,0
PO015120,2024-02-01,S006,P0011,W01,142,135,558.22,3173.36,2024-02-07,2024-02-04,2
PO015121,2024-10-08,S003,P0065,W01,130,127,163.06,740.78,2024-10-24,2024-10-21,3
PO015122,2025-04-10,S023,P0088,W02,206,203,831.84,6365.81,2025-04-29,2025-04-26,4
PO015123,2024-06-01,S021,P0113,W03,157,151,632.42,7420.85,2024-06-30,2024-06-27,1
PO015124,2024-04-19,S021,P0095,W03,13,13,21.13,5.62,2024-05-18,2024-05-20,0
PO015125,2024-12-24,S012,P0032,W02,49,48,470.25,368.79,2025-01-21,2025-01-18,1
PO015126,2025-01-18,S023,P0083,W04,111,107,123.64,658.64,2025-02-06,2025-02-08,3
PO015127,2025-06-06,S006,P0082,W03,103,99,234.99,1363.43,2025-06-12,2025-06-09,1
PO015128,2024-01-11,S019,P0024,W01,46,46,334.75,337.8,2024-01-18,2024-01-15,0
PO015129,2024-06-30,S013,P0100,W02,118,115,484.96,1197.29,2024-07-16,2024-07-14,1
PO015130,2025-07-24,S005,P0020,W03,119,115,561.56,3435.56,2025-08-13,2025-08-10,2
PO015131,2025-05-13,S018,P0091,W01,102,101,740.32,5111.24,2025-05-29,2025-05-30,0
PO015132,2025-10-19,S010,P0089,W01,189,184,193.04,1267.0,2025-11-14,2025-11-13,5
PO015133,2025-08-18,S004,P0116,W02,86,85,879.17,3030.2,2025-09-06,2025-09-12,0
PO015134,2025-09-05,S018,P0078,W03,174,172,96.99,325.32,2025-09-21,2025-09-18,1
PO015135,2025-01-08,S020,P0009,W01,155,150,415.03,4335.65,2025-01-27,2025-01-27,0
PO015136,2025-12-01,S009,P0119,W04,213,210,605.2,2750.8,2025-12-29,2026-01-16,9
PO015137,2024-10-31,S025,P0047,W03,141,140,272.92,1413.26,2024-11-26,2024-11-24,3
PO015138,2025-10-22,S018,P0055,W01,109,106,530.67,1454.03,2025-11-07,2025-11-10,2
PO015139,2024-10-13,S001,P0105,W03,5,4,681.91,127.92,2024-11-10,2024-11-07,0
PO015140,2024-11-20,S009,P0028,W04,147,143,462.33,4825.78,2024-12-18,2025-01-01,12
PO015141,2025-05-16,S025,P0080,W03,118,116,255.24,1673.84,2025-06-11,2025-06-12,2
PO015142,2024-10-18,S005,P0093,W02,198,185,479.7,2816.88,2024-11-07,2024-11-05,3
PO015143,2024-04-17,S024,P0064,W02,133,127,889.75,8222.72,2024-04-26,2024-04-23,0
PO015144,2025-10-17,S013,P0090,W03,154,148,300.32,2266.44,2025-11-02,2025-11-05,4
PO015145,2024-11-27,S017,P0086,W02,201,198,176.87,1767.05,2024-12-30,2025-01-08,12
PO015146,2025-11-08,S018,P0063,W04,212,209,249.12,1919.15,2025-11-24,2025-11-21,1
PO015147,2024-10-18,S013,P0011,W02,52,49,558.22,780.16,2024-11-03,2024-10-31,1
PO015148,2025-12-12,S013,P0090,W01,57,57,300.32,1081.48,2025-12-28,2025-12-31,0
PO015149,2025-03-16,S015,P0095,W03,173,168,21.13,249.28,2025-04-02,2025-03-30,0
PO015150,2025-07-15,S017,P0038,W03,34,34,498.47,455.27,2025-08-17,2025-08-24,1
PO015151,2025-07-06,S019,P0099,W02,181,179,122.77,381.84,2025-07-13,2025-07-14,2
PO015152,2024-05-27,S011,P0026,W03,37,37,29.48,52.38,2024-06-29,2024-06-26,1
PO015153,2025-08-19,S011,P0021,W04,83,81,168.7,995.08,2025-09-21,2025-09-18,1
PO015154,2025-11-21,S020,P0016,W02,188,182,473.34,3124.9,2025-12-10,2025-12-18,3
PO015155,2025-04-28,S019,P0067,W01,34,29,417.86,746.81,2025-05-05,2025-05-02,0
PO015156,2025-11-23,S017,P0035,W03,16,15,454.03,173.82,2025-12-26,2026-01-09,0
PO015157,2025-09-10,S012,P0084,W04,168,163,790.91,8407.62,2025-10-08,2025-10-19,2
PO015158,2025-05-01,S015,P0079,W02,179,177,711.48,6303.02,2025-05-18,2025-05-17,5
PO015159,2024-12-14,S015,P0052,W03,167,160,870.88,7108.46,2024-12-31,,3
PO015160,2025-09-18,S011,P0032,W02,104,102,470.25,2164.6,2025-10-21,2025-10-20,0
PO015161,2024-05-15,S005,P0110,W01,169,166,382.52,3649.21,2024-06-04,,0
PO015162,2025-02-14,S014,P0107,W01,153,149,131.46,615.91,2025-03-20,2025-03-18,0
